Project,ReleaseId,ClassPath,NSmells
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/GenericConfigurable.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/IntValue.java,5
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/MapConfigurationProvider.java,6
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ObjectValue.java,3
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginListValue.java,14
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/PluginValue.java,6
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ProductDerivation.java,13
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ProductDerivations.java,33
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/StringListValue.java,2
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/StringValue.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Value.java,23
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ValueListener.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/AbstractJDBCListener.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConfiguringConnectionDecorator.java,12
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConnectionDecorator.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DataSourceLogs.java,8
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource.java,5
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement.java,168
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingConnection.java,96
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDataSource.java,16
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java,170
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java,89
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet.java,146
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java,50
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,0
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEventConnectionDecorator.java,7
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java,12
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java,97
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java,6
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java,17
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog.java,11
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/CommonsLogFactory.java,2
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log.java,20
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log4JLogFactory.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactory.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryAdapter.java,0
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java,12
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogOutputStream.java,3
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/MultiLogFactory.java,38
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/NoneLogFactory.java,10
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataParser.java,29
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataSerializer.java,5
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,13
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassArgParser.java,67
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassMetaDataIterator.java,16
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClasspathMetaDataIterator.java,8
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java,18
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java,4
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIterator.java,5
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java,11
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java,9
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java,8
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ResourceMetaDataIterator.java,7
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTracker.java,7
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTrackers.java,2
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java,0
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/URLMetaDataIterator.java,7
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,60
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataSerializer.java,27
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java,13
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator.java,17
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractListIterator.java,3
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList.java,17
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java,2
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList.java,13
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/EagerResultList.java,2
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/LazyForwardResultList.java,17
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultList.java,0
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultObjectProvider.java,3
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/MergedResultObjectProvider.java,15
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RandomAccessResultList.java,16
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider.java,9
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java,3
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultListIterator.java,3
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProvider.java,9
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProviderIterator.java,8
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SimpleResultList.java,5
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SoftRandomAccessResultList.java,0
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/WindowResultList.java,11
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/AbstractEventManager.java,11
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Base16Encoder.java,9
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/BytecodeWriter.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Bytes.java,11
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Closeable.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/CodeFormat.java,30
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/EventManager.java,6
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Files.java,35
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java,73
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/JavaVersions.java,28
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/LRUMap.java,3
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java,7
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/MultiClassLoader.java,30
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java,74
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParameterTemplate.java,11
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParseException.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashMap.java,17
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java,15
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceMap.java,6
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Services.java,17
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleRegex.java,12
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleResourceBundleProvider.java,4
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SizedMap.java,4
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StreamResourceBundleProvider.java,3
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StringDistance.java,17
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TemporaryClassLoader.java,11
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TypedProperties.java,9
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java,3
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ZipResourceBundleProvider.java,7
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractCollection.java,2
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java,7
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractQueue.java,13
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractSet.java,2
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Arrays.java,87
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashMap.java,104
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashSet.java,14
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentLinkedQueue.java,48
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java,2
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java,149
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java,15
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CondVar.java,18
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Condition.java,0
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArrayList.java,170
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArraySet.java,9
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/FIFOCondVar.java,13
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/FIFOWaitQueue.java,9
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Lock.java,0
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/NanoTimer.java,0
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Queue.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ReentrantLock.java,62
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/TimeUnit.java,67
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Utils.java,15
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/WaitQueue.java,7
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Commentable.java,3
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/DocTypeReader.java,28
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Location.java,1
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java,3
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLFactory.java,5
OPENJPA,12312342,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLWriter.java,11
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/AnnotationPersistenceMappingParser.java,110
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ClassCriteria.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Columns.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ContainerTable.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DataStoreIdColumn.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DiscriminatorStrategy.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchMode.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchType.java,1
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementClassCriteria.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementForeignKey.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementIndex.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumn.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumns.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementNonpolymorphic.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EmbeddedMapping.java,2
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKey.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKeyAction.java,1
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Index.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlan.java,12
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlanImpl.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCPersistenceProductDerivation.java,5
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverride.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingOverrides.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/MappingTag.java,2
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Nonpolymorphic.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/NonpolymorphicType.java,1
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/OrderColumn.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingDefaults.java,16
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingFactory.java,2
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Strategy.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/SubclassFetchMode.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/Unique.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumn.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionColumns.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/VersionStrategy.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumn.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XJoinColumns.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,63
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingSerializer.java,79
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTable.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XSecondaryTables.java,0
OPENJPA,12312342,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XTable.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,206
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ArgumentException.java,5
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataCache.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataStoreId.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Dependent.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachedState.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementDependent.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementType.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityExistsException.java,1
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,27
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryValue.java,1
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,41
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityNotFoundException.java,1
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Extent.java,9
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExtentImpl.java,6
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExternalValues.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Externalizer.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Factory.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchAttribute.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchGroup.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchGroups.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchPlan.java,42
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchPlanImpl.java,8
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Generator.java,7
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/GeneratorImpl.java,5
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/InvalidStateException.java,5
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/InverseLogical.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/KeyDependent.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/KeyType.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LRS.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/LoadFetchGroup.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/MetaDataParsers.java,8
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/MetaDataTag.java,2
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/NoResultException.java,1
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/NonUniqueResultException.java,1
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManager.java,153
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerFactory.java,11
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAPersistence.java,40
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAQuery.java,38
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OptimisticLockException.java,1
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceException.java,1
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java,13
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceListenerAdapter.java,8
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataDefaults.java,27
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataFactory.java,35
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProductDerivation.java,43
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProviderImpl.java,3
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceStrategy.java,2
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceUnitInfoImpl.java,34
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Persistent.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistentCollection.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistentMap.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,49
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryResultCache.java,6
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryResultCacheImpl.java,9
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ReadOnly.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/RollbackException.java,1
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCache.java,15
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCacheImpl.java,14
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/TransactionRequiredException.java,1
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Type.java,0
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/UpdateAction.java,1
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,154
OPENJPA,12312342,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataSerializer.java,184
OPENJPA,12312342,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/ObjectData.java,26
OPENJPA,12312342,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLConfiguration.java,2
OPENJPA,12312342,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLFileHandler.java,48
OPENJPA,12312342,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLStore.java,10
OPENJPA,12312342,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLStoreManager.java,20
