SIZE_LOC,NOM,AVG_METHOD_SIZE,CYCLO_COMPLEXITY,FAN_OUT,NR,FIX_RATE,NAUTH,LOC_ADDED,MAX_LOC_ADDED,CHURN,MAX_CHURN,MAX_CHANGE_SET_SIZE,AVG_MODIFIED_DIRS,CLASS_AGE,AGE_SINCE_LAST_CHANGE,OWNERSHIP_RATIO,CROSS_DIRECTORY_CHANGE_RATIO,NSMELLS,SMELL_DENSITY,Bugginess
97,2,48.500000,4,1,3,0.000000,2,97,95,97,95,1028,46.000000,132,65,0.666667,0.666667,0,0.000000,no
42,0,0.000000,0,0,2,0.000000,1,42,42,42,42,1028,68.500000,132,132,1.000000,1.000000,0,0.000000,no
35,0,0.000000,0,1,9,0.000000,1,138,35,241,64,1028,41.222222,198,132,1.000000,1.000000,0,0.000000,no
58,2,29.000000,3,2,2,0.000000,1,58,58,58,58,1028,68.500000,132,132,1.000000,1.000000,0,0.000000,no
33,0,0.000000,0,0,10,0.000000,1,125,31,217,59,1028,37.200000,198,132,1.000000,1.000000,0,0.000000,no
109,8,13.625000,9,8,2,0.000000,2,109,94,109,94,141,51.500000,90,16,0.500000,1.000000,0,0.000000,no
88,6,14.666667,7,8,7,0.000000,2,191,99,294,185,1028,34.857143,140,109,0.714286,1.000000,0,0.000000,no
159,14,11.357143,14,0,6,0.000000,3,324,139,489,275,1028,34.500000,140,67,0.666667,0.833333,0,0.000000,no
46,0,0.000000,0,3,4,0.000000,1,90,46,134,87,1028,50.250000,140,132,1.000000,1.000000,0,0.000000,no
137,16,8.562500,16,3,6,0.000000,2,275,137,413,270,1028,41.333333,140,90,0.833333,1.000000,0,0.000000,no
62,2,31.000000,2,1,5,0.000000,1,129,62,196,120,1028,44.400000,140,90,1.000000,1.000000,0,0.000000,no
49,1,49.000000,1,2,8,0.000000,1,211,55,373,94,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
56,3,18.666667,3,3,5,0.000000,1,113,57,170,109,1028,50.200000,140,132,1.000000,1.000000,0,0.000000,yes
46,1,46.000000,1,2,4,0.000000,1,88,46,130,87,1028,50.250000,140,132,1.000000,1.000000,0,0.000000,yes
48,1,48.000000,1,2,4,0.000000,1,92,48,136,91,1028,50.250000,140,132,1.000000,1.000000,0,0.000000,yes
72,10,7.200000,10,0,4,0.000000,1,144,72,216,141,1028,50.250000,140,132,1.000000,1.000000,0,0.000000,no
24,0,0.000000,0,0,8,0.000000,1,94,30,164,44,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
72,10,7.200000,10,0,4,0.000000,1,144,72,216,141,1028,50.250000,140,132,1.000000,1.000000,0,0.000000,no
39,1,39.000000,1,4,9,0.000000,1,160,53,281,75,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
185,2,92.500000,2,1,5,0.000000,1,359,185,533,349,1028,44.400000,140,90,1.000000,1.000000,0,0.000000,no
28,0,0.000000,0,0,8,0.000000,1,101,32,174,53,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
34,1,34.000000,1,2,9,0.000000,1,128,35,222,64,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
153,5,30.600000,9,4,6,0.000000,1,321,157,489,304,1028,38.666667,140,90,1.000000,1.000000,0,0.000000,no
29,0,0.000000,0,0,10,0.000000,1,100,30,171,55,1028,34.300000,198,90,1.000000,1.000000,0,0.000000,no
109,20,5.450000,20,2,4,0.000000,1,217,109,325,214,1028,50.250000,140,132,1.000000,1.000000,0,0.000000,no
83,13,6.384615,13,0,5,0.000000,2,168,84,253,163,1028,40.800000,140,76,0.800000,1.000000,0,0.000000,no
80,12,6.666667,12,0,5,0.000000,2,162,81,244,157,1028,40.800000,140,76,0.800000,1.000000,0,0.000000,no
71,10,7.100000,10,0,5,0.000000,2,144,72,217,139,1028,40.800000,140,76,0.800000,1.000000,0,0.000000,no
87,14,6.214286,14,0,5,0.000000,2,176,88,265,171,1028,40.800000,140,76,0.800000,1.000000,0,0.000000,no
80,11,7.272727,11,0,5,0.000000,2,163,81,246,157,1028,40.800000,140,76,0.800000,1.000000,0,0.000000,no
38,3,12.666667,3,0,8,0.000000,1,154,53,270,73,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
82,13,6.307692,13,0,5,0.000000,2,166,83,250,161,1028,40.800000,140,76,0.800000,1.000000,0,0.000000,no
36,2,18.000000,2,0,6,0.000000,2,108,37,180,69,1028,38.166667,151,76,0.833333,1.000000,0,0.000000,no
87,14,6.214286,15,0,7,0.000000,2,180,88,273,171,1028,30.857143,140,67,0.571429,0.857143,0,0.000000,no
91,15,6.066667,16,0,6,0.000000,2,180,88,269,171,1028,35.833333,140,69,0.666667,1.000000,0,0.000000,no
89,14,6.357143,14,0,5,0.000000,2,180,90,271,175,1028,40.800000,140,76,0.800000,1.000000,0,0.000000,no
91,15,6.066667,15,0,5,0.000000,2,184,92,277,179,1028,40.800000,140,76,0.800000,1.000000,0,0.000000,no
90,14,6.428571,14,0,8,0.000000,3,180,61,270,117,1028,26.000000,140,59,0.500000,0.750000,0,0.000000,no
76,12,6.333333,12,0,5,0.000000,2,153,77,230,149,1028,40.800000,140,76,0.800000,1.000000,0,0.000000,no
66,9,7.333333,9,0,5,0.000000,2,135,67,204,129,1028,40.800000,140,76,0.800000,1.000000,0,0.000000,no
60,8,7.500000,8,0,5,0.000000,2,121,61,182,117,1028,40.800000,140,76,0.800000,1.000000,0,0.000000,no
37,2,18.500000,2,0,9,0.000000,2,123,38,209,71,1028,36.000000,198,76,0.888889,1.000000,0,0.000000,no
36,1,36.000000,1,0,9,0.000000,2,140,44,244,69,1028,36.000000,198,76,0.888889,1.000000,0,0.000000,no
38,1,38.000000,1,1,8,0.000000,1,126,38,214,72,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
68,5,13.600000,7,2,5,0.000000,2,128,61,188,118,1028,40.800000,140,101,0.800000,1.000000,0,0.000000,no
44,1,44.000000,2,2,8,0.000000,1,200,55,356,87,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
44,1,44.000000,2,2,8,0.000000,1,200,55,356,87,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
82,4,20.500000,12,3,5,0.000000,2,153,75,224,143,1028,40.800000,140,101,0.800000,1.000000,0,0.000000,no
43,1,43.000000,2,2,8,0.000000,1,156,45,269,82,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
43,1,43.000000,2,2,8,0.000000,1,156,45,269,82,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
39,1,39.000000,1,1,8,0.000000,1,128,39,217,74,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
38,1,38.000000,4,0,8,0.000000,1,127,39,216,73,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
66,3,22.000000,5,3,5,0.000000,2,125,60,184,116,1028,40.800000,140,101,0.800000,1.000000,0,0.000000,no
69,7,9.857143,8,2,5,0.000000,2,152,77,235,149,1028,40.800000,140,101,0.800000,1.000000,0,0.000000,no
39,1,39.000000,1,1,8,0.000000,1,128,39,217,74,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
39,1,39.000000,1,1,8,0.000000,1,147,45,255,74,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
38,1,38.000000,4,0,8,0.000000,1,127,39,216,73,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
55,3,18.333333,3,2,5,0.000000,2,103,49,151,94,1028,40.800000,140,101,0.800000,1.000000,0,0.000000,no
60,3,20.000000,5,2,5,0.000000,2,112,53,164,102,1028,40.800000,140,101,0.800000,1.000000,0,0.000000,no
66,6,11.000000,6,1,5,0.000000,2,146,74,226,143,1028,40.800000,140,101,0.800000,1.000000,0,0.000000,no
39,1,39.000000,1,1,8,0.000000,1,147,45,255,74,1028,40.125000,198,132,1.000000,1.000000,0,0.000000,no
66,5,13.200000,5,1,6,0.000000,2,148,74,230,143,1028,37.333333,140,101,0.833333,1.000000,0,0.000000,no
57,3,19.000000,7,2,5,0.000000,2,107,51,157,98,1028,40.800000,140,101,0.800000,1.000000,0,0.000000,no
54,3,18.000000,3,1,5,0.000000,2,109,52,164,100,1028,40.800000,140,101,0.800000,1.000000,0,0.000000,no
31,0,0.000000,0,0,9,0.000000,1,114,31,197,59,1028,35.777778,198,132,1.000000,1.000000,0,0.000000,no
40,1,40.000000,1,1,11,0.000000,2,171,53,302,80,1028,34.272727,198,55,0.909091,1.000000,0,0.000000,no
61,1,61.000000,1,1,10,0.000000,1,190,53,319,94,1028,37.500000,198,90,1.000000,1.000000,0,0.000000,no
42,1,42.000000,1,1,10,0.000000,1,171,53,300,82,1028,37.500000,198,90,1.000000,1.000000,0,0.000000,no
27,0,0.000000,0,0,9,0.000000,1,101,30,175,50,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
62,4,15.500000,6,1,4,0.000000,1,122,62,182,121,1028,50.250000,140,132,1.000000,1.000000,0,0.000000,no
52,1,52.000000,1,1,10,0.000000,1,178,53,304,86,1028,37.500000,198,90,1.000000,1.000000,0,0.000000,no
37,1,37.000000,1,1,10,0.000000,1,170,53,303,82,1028,37.500000,198,90,1.000000,1.000000,0,0.000000,no
36,1,36.000000,1,1,9,0.000000,1,175,53,314,90,1028,39.333333,198,112,1.000000,1.000000,0,0.000000,no
62,5,12.400000,7,0,5,0.000000,1,130,66,198,127,1028,44.200000,140,132,1.000000,1.000000,0,0.000000,no
52,1,52.000000,1,3,5,0.000000,1,108,54,164,104,1028,46.800000,140,112,1.000000,1.000000,0,0.000000,no
58,1,58.000000,1,3,6,0.000000,1,120,60,182,116,1028,42.500000,140,90,1.000000,1.000000,0,0.000000,no
91,6,15.166667,8,4,5,0.000000,1,186,94,281,181,1028,46.800000,140,112,1.000000,1.000000,0,0.000000,no
50,1,50.000000,1,1,10,0.000000,1,187,53,324,98,1028,37.500000,198,90,1.000000,1.000000,0,0.000000,no
51,1,51.000000,1,1,10,0.000000,1,182,53,313,94,1028,37.500000,198,90,1.000000,1.000000,0,0.000000,no
159,6,26.500000,6,3,6,0.000000,1,207,157,255,157,1028,46.500000,153,132,1.000000,1.000000,0,0.000000,no
48,2,24.000000,3,2,6,0.000000,1,71,50,94,50,1028,46.500000,153,132,1.000000,1.000000,0,0.000000,no
39,1,39.000000,2,0,7,0.000000,1,78,45,117,45,1028,41.857143,198,132,1.000000,1.000000,0,0.000000,no
120,17,7.058824,17,4,6,0.000000,1,147,125,174,125,1028,46.500000,153,132,1.000000,1.000000,0,0.000000,no
38,1,38.000000,1,2,7,0.000000,1,77,44,116,44,1028,41.857143,198,132,1.000000,1.000000,0,0.000000,no
382,6,63.666667,6,1,7,0.000000,1,679,445,976,445,1028,43.857143,153,132,1.000000,1.000000,0,0.000000,no
279,6,46.500000,6,0,7,0.000000,1,474,328,669,328,1028,43.857143,153,132,1.000000,1.000000,0,0.000000,no
45,1,45.000000,1,0,6,0.000000,1,61,46,77,46,1028,46.500000,153,132,1.000000,1.000000,0,0.000000,no
36,0,0.000000,0,5,10,0.000000,1,155,53,274,71,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
36,0,0.000000,0,6,10,0.000000,1,156,53,276,71,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
47,0,0.000000,0,5,6,0.000000,1,102,45,157,87,1028,45.333333,140,90,1.000000,1.000000,0,0.000000,no
42,0,0.000000,0,4,10,0.000000,1,167,53,292,74,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
34,0,0.000000,0,4,10,0.000000,1,133,35,232,65,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
35,0,0.000000,0,5,10,0.000000,1,155,53,275,71,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
36,0,0.000000,0,5,10,0.000000,1,155,53,274,71,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
43,0,0.000000,0,5,6,0.000000,1,98,45,153,87,1028,45.333333,140,90,1.000000,1.000000,0,0.000000,no
39,0,0.000000,0,5,10,0.000000,1,162,53,285,72,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
49,0,0.000000,0,5,6,0.000000,1,104,45,159,87,1028,45.333333,140,90,1.000000,1.000000,0,0.000000,no
36,0,0.000000,0,5,10,0.000000,1,156,53,276,71,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
36,0,0.000000,0,5,10,0.000000,1,156,53,276,71,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
46,0,0.000000,0,4,10,0.000000,1,172,53,298,74,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
43,0,0.000000,0,5,10,0.000000,1,166,53,289,72,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
105,13,8.076923,13,6,6,0.000000,3,121,109,137,109,1028,30.500000,132,29,0.666667,1.000000,0,0.000000,no
43,0,0.000000,0,5,10,0.000000,1,168,53,293,74,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
34,0,0.000000,0,4,7,0.000000,1,110,36,186,69,1028,42.428571,151,90,1.000000,1.000000,0,0.000000,no
35,0,0.000000,0,5,10,0.000000,1,155,53,275,71,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
45,0,0.000000,0,5,10,0.000000,1,168,53,291,72,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
34,0,0.000000,0,4,10,0.000000,1,135,35,236,65,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
34,0,0.000000,0,4,7,0.000000,1,110,36,186,69,1028,42.428571,151,90,1.000000,1.000000,0,0.000000,no
41,0,0.000000,0,5,10,0.000000,1,164,53,287,72,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
48,0,0.000000,0,4,10,0.000000,1,173,53,298,74,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
34,0,0.000000,0,4,7,0.000000,1,110,36,186,69,1028,42.428571,151,90,1.000000,1.000000,0,0.000000,no
34,0,0.000000,0,4,10,0.000000,1,133,35,232,65,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
51,0,0.000000,0,5,6,0.000000,1,106,45,161,87,1028,45.333333,140,90,1.000000,1.000000,0,0.000000,no
35,0,0.000000,0,5,10,0.000000,1,158,53,281,72,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
47,0,0.000000,0,5,10,0.000000,1,172,53,297,74,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
34,0,0.000000,0,4,7,0.000000,1,110,36,186,69,1028,42.428571,151,90,1.000000,1.000000,0,0.000000,no
44,0,0.000000,0,4,10,0.000000,1,169,53,294,74,1028,39.200000,198,90,1.000000,1.000000,0,0.000000,no
38,0,0.000000,0,4,9,0.000000,1,157,53,276,74,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
37,0,0.000000,0,5,9,0.000000,1,155,53,273,73,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
35,0,0.000000,0,5,9,0.000000,1,151,53,267,71,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
37,0,0.000000,0,5,9,0.000000,1,155,53,273,73,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
35,0,0.000000,0,5,9,0.000000,1,151,53,267,71,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
36,0,0.000000,0,5,9,0.000000,1,154,53,272,72,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
37,0,0.000000,0,5,9,0.000000,1,156,53,275,73,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
36,0,0.000000,0,5,9,0.000000,1,154,53,272,72,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
36,0,0.000000,0,5,9,0.000000,1,154,53,272,72,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
41,0,0.000000,0,3,10,0.000000,2,140,35,239,67,1028,35.700000,198,90,0.900000,1.000000,0,0.000000,no
52,0,0.000000,0,4,8,0.000000,2,122,36,192,69,1028,32.875000,151,90,0.750000,0.875000,0,0.000000,no
34,0,0.000000,0,4,9,0.000000,1,129,35,224,65,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
35,0,0.000000,0,5,9,0.000000,1,151,53,267,71,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
35,0,0.000000,0,5,9,0.000000,1,151,53,267,71,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
36,0,0.000000,0,5,9,0.000000,1,154,53,272,72,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
35,0,0.000000,0,5,9,0.000000,1,151,53,267,71,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
34,0,0.000000,0,5,10,0.000000,3,154,53,274,71,1028,32.800000,198,116,0.800000,0.900000,0,0.000000,no
45,0,0.000000,0,7,5,0.000000,1,90,45,135,87,1028,44.400000,140,90,1.000000,1.000000,0,0.000000,no
45,0,0.000000,0,7,5,0.000000,1,90,45,135,87,1028,44.400000,140,90,1.000000,1.000000,0,0.000000,yes
49,0,0.000000,0,7,5,0.000000,1,98,49,147,95,1028,44.400000,140,90,1.000000,1.000000,0,0.000000,no
35,0,0.000000,0,5,9,0.000000,1,151,53,267,71,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
36,0,0.000000,0,5,9,0.000000,1,154,53,272,72,1028,38.000000,198,90,1.000000,1.000000,0,0.000000,no
53,0,0.000000,0,2,4,0.000000,2,63,49,73,49,1263,67.250000,281,12,0.750000,1.000000,0,0.000000,no
51,3,17.000000,4,6,9,0.000000,4,89,50,127,50,1263,38.000000,281,12,0.444444,1.000000,0,0.000000,no
61,0,0.000000,0,7,3,0.000000,2,71,58,81,58,1263,89.000000,281,12,0.666667,1.000000,0,0.000000,no
35,0,0.000000,0,3,10,0.000000,2,148,35,261,64,1263,50.100000,347,12,0.900000,1.000000,0,0.000000,no
81,9,9.000000,9,3,7,0.000000,3,116,61,151,61,1263,42.428571,281,12,0.571429,1.000000,0,0.000000,no
37,1,37.000000,1,0,10,0.000000,2,126,30,215,49,1263,50.100000,347,12,0.900000,1.000000,0,0.000000,no
37,1,37.000000,1,0,10,0.000000,2,126,30,215,49,1263,50.100000,347,12,0.900000,1.000000,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,150,35,256,67,1263,46.090909,347,12,0.818182,1.000000,0,0.000000,no
55,4,13.750000,4,1,13,0.000000,3,245,55,435,94,1263,39.692308,347,12,0.692308,1.000000,0,0.000000,no
43,2,21.500000,2,1,12,0.000000,3,210,53,377,94,1263,42.750000,347,12,0.750000,1.000000,0,0.000000,no
47,1,47.000000,2,2,11,0.000000,3,228,55,409,87,1263,46.090909,347,12,0.818182,1.000000,0,0.000000,no
93,4,23.250000,4,5,6,0.000000,3,139,79,185,79,1263,48.500000,281,12,0.500000,1.000000,0,0.000000,no
47,1,47.000000,2,2,11,0.000000,3,228,55,409,87,1263,46.090909,347,12,0.818182,1.000000,0,0.000000,no
65,4,16.250000,4,4,6,0.000000,3,107,72,149,72,1263,48.500000,281,12,0.500000,1.000000,0,0.000000,no
65,4,16.250000,4,4,6,0.000000,3,106,72,147,72,1263,48.500000,281,12,0.500000,1.000000,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,144,36,244,68,1263,46.090909,347,12,0.818182,1.000000,0,0.000000,no
44,2,22.000000,2,0,11,0.000000,3,144,36,244,68,1263,46.090909,347,12,0.818182,1.000000,0,0.000000,no
81,4,20.250000,4,5,6,0.000000,3,119,73,157,73,1263,48.500000,281,12,0.500000,1.000000,0,0.000000,no
36,0,0.000000,0,0,12,0.000000,3,159,35,282,67,1263,42.750000,347,12,0.750000,1.000000,0,0.000000,no
41,1,41.000000,1,0,9,0.000000,2,105,45,169,45,1263,52.555556,347,12,0.888889,1.000000,0,0.000000,no
39,1,39.000000,1,0,11,0.000000,2,140,31,241,59,1263,45.636364,347,12,0.909091,1.000000,0,0.000000,no
57,4,14.250000,4,3,7,0.000000,3,83,58,109,58,1263,43.857143,281,12,0.428571,1.000000,0,0.000000,no
44,2,22.000000,2,0,10,0.000000,2,180,53,316,76,1263,50.100000,347,12,0.900000,1.000000,0,0.000000,no
52,1,52.000000,1,3,7,0.000000,3,150,57,248,110,1263,55.285714,289,12,0.714286,1.000000,0,0.000000,no
53,1,53.000000,1,3,7,0.000000,3,150,57,247,110,1263,55.285714,289,12,0.714286,1.000000,0,0.000000,no
63,4,15.750000,4,4,4,0.000000,2,74,60,85,60,1263,72.000000,281,12,0.750000,1.000000,0,0.000000,no
152,12,12.666667,12,7,3,0.000000,2,162,149,172,149,1263,89.000000,281,12,0.666667,1.000000,0,0.000000,yes
69,5,13.800000,5,1,5,0.000000,2,84,67,99,67,1263,58.800000,281,12,0.800000,1.000000,0,0.000000,no
82,7,11.714286,7,11,3,0.000000,2,92,79,102,79,1263,89.000000,281,12,0.666667,1.000000,0,0.000000,no
61,6,10.166667,6,6,4,0.000000,3,73,58,85,58,1263,70.500000,281,12,0.500000,1.000000,0,0.000000,no
51,2,25.500000,2,4,3,0.000000,2,61,48,71,48,1263,89.000000,281,12,0.666667,1.000000,0,0.000000,no
62,4,15.500000,4,5,3,0.000000,2,72,59,82,59,1263,89.000000,281,12,0.666667,1.000000,0,0.000000,no
51,2,25.500000,2,4,3,0.000000,2,61,48,71,48,1263,89.000000,281,12,0.666667,1.000000,0,0.000000,no
77,5,15.400000,8,7,6,0.000000,3,95,62,113,62,1263,47.166667,281,12,0.500000,1.000000,0,0.000000,no
51,3,17.000000,3,3,3,0.000000,2,61,48,71,48,1263,89.000000,281,12,0.666667,1.000000,0,0.000000,no
46,3,15.333333,3,2,10,0.000000,2,200,53,354,90,1263,50.100000,347,12,0.900000,1.000000,0,0.000000,no
45,3,15.000000,3,1,12,0.000000,2,148,31,251,59,1263,42.333333,347,12,0.916667,1.000000,0,0.000000,no
104,2,52.000000,4,1,6,0.000000,3,115,95,126,95,1263,45.000000,281,12,0.500000,0.500000,0,0.000000,yes
45,0,0.000000,0,0,3,0.000000,2,55,42,65,42,1263,89.000000,281,12,0.666667,1.000000,0,0.000000,no
38,0,0.000000,0,1,10,0.000000,2,151,35,264,64,1263,50.100000,347,12,0.900000,1.000000,0,0.000000,no
61,2,30.500000,3,2,3,0.000000,2,71,58,81,58,1263,89.000000,281,12,0.666667,1.000000,0,0.000000,no
36,0,0.000000,0,0,11,0.000000,2,138,31,240,59,1263,45.636364,347,12,0.909091,1.000000,0,0.000000,no
112,8,14.000000,9,8,3,0.000000,2,122,94,132,94,1263,77.666667,239,12,0.666667,1.000000,0,0.000000,no
91,6,15.166667,7,8,8,0.000000,3,204,99,317,185,1263,46.750000,289,12,0.625000,1.000000,0,0.000000,no
162,14,11.571429,14,0,7,0.000000,3,337,139,512,275,1263,48.142857,289,12,0.571429,0.857143,0,0.000000,no
49,0,0.000000,0,3,5,0.000000,2,103,46,157,87,1263,66.200000,289,12,0.800000,1.000000,0,0.000000,no
140,16,8.750000,16,3,7,0.000000,3,288,137,436,270,1263,54.000000,289,12,0.714286,1.000000,0,0.000000,no
65,2,32.500000,2,1,6,0.000000,2,142,62,219,120,1263,58.666667,289,12,0.833333,1.000000,0,0.000000,no
52,1,52.000000,1,2,9,0.000000,2,224,55,396,94,1263,50.111111,347,12,0.888889,1.000000,0,0.000000,no
79,5,15.800000,6,3,9,0.000000,3,155,57,231,109,1263,43.666667,289,12,0.555556,1.000000,0,0.000000,yes
61,3,20.333333,3,2,6,0.000000,2,113,46,165,87,1263,55.833333,289,12,0.666667,1.000000,0,0.000000,yes
75,10,7.500000,10,0,5,0.000000,2,157,72,239,141,1263,66.200000,289,12,0.800000,1.000000,0,0.000000,no
27,0,0.000000,0,0,9,0.000000,2,107,30,187,44,1263,50.111111,347,12,0.888889,1.000000,0,0.000000,no
75,10,7.500000,10,0,5,0.000000,2,157,72,239,141,1263,66.200000,289,12,0.800000,1.000000,0,0.000000,no
42,1,42.000000,1,4,10,0.000000,2,173,53,304,75,1263,47.200000,347,12,0.900000,1.000000,0,0.000000,no
188,2,94.000000,2,1,6,0.000000,2,372,185,556,349,1263,58.666667,289,12,0.833333,1.000000,0,0.000000,no
31,0,0.000000,0,0,9,0.000000,2,114,32,197,53,1263,50.111111,347,12,0.888889,1.000000,0,0.000000,no
37,1,37.000000,1,2,10,0.000000,2,141,35,245,64,1263,47.200000,347,12,0.900000,1.000000,0,0.000000,no
156,5,31.200000,9,4,7,0.000000,2,334,157,512,304,1263,51.714286,289,12,0.857143,1.000000,0,0.000000,no
32,0,0.000000,0,0,11,0.000000,2,113,30,194,55,1263,43.000000,347,12,0.909091,1.000000,0,0.000000,no
112,20,5.600000,20,2,5,0.000000,2,230,109,348,214,1263,66.200000,289,12,0.800000,1.000000,0,0.000000,no
86,13,6.615385,13,0,6,0.000000,3,181,84,276,163,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
83,12,6.916667,12,0,6,0.000000,3,175,81,267,157,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
74,10,7.400000,10,0,6,0.000000,3,157,72,240,139,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
90,14,6.428571,14,0,6,0.000000,3,189,88,288,171,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
83,11,7.545455,11,0,6,0.000000,3,176,81,269,157,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
41,3,13.666667,3,0,9,0.000000,2,167,53,293,73,1263,50.111111,347,12,0.888889,1.000000,0,0.000000,no
85,13,6.538462,13,0,6,0.000000,3,179,83,273,161,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
39,2,19.500000,2,0,7,0.000000,3,121,37,203,69,1263,51.285714,300,12,0.714286,1.000000,0,0.000000,no
94,15,6.266667,16,0,9,0.000000,3,197,88,300,171,1263,38.888889,289,12,0.444444,0.888889,0,0.000000,no
94,15,6.266667,16,0,7,0.000000,3,193,88,292,171,1263,49.285714,289,12,0.571429,1.000000,0,0.000000,no
92,14,6.571429,14,0,6,0.000000,3,193,90,294,175,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
94,15,6.266667,15,0,6,0.000000,3,197,92,300,179,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
93,14,6.642857,14,0,9,0.000000,4,193,61,293,117,1263,37.555556,289,12,0.444444,0.777778,0,0.000000,no
79,12,6.583333,12,0,6,0.000000,3,166,77,253,149,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
69,9,7.666667,9,0,6,0.000000,3,148,67,227,129,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
63,8,7.875000,8,0,6,0.000000,3,134,61,205,117,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
40,2,20.000000,2,0,10,0.000000,3,136,38,232,71,1263,45.400000,347,12,0.800000,1.000000,0,0.000000,no
39,1,39.000000,1,0,10,0.000000,3,153,44,267,69,1263,45.400000,347,12,0.800000,1.000000,0,0.000000,no
41,1,41.000000,1,1,9,0.000000,2,139,38,237,72,1263,50.111111,347,12,0.888889,1.000000,0,0.000000,no
71,5,14.200000,7,2,6,0.000000,3,141,61,211,118,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
47,1,47.000000,2,2,9,0.000000,2,213,55,379,87,1263,50.111111,347,12,0.888889,1.000000,0,0.000000,no
47,1,47.000000,2,2,9,0.000000,2,213,55,379,87,1263,50.111111,347,12,0.888889,1.000000,0,0.000000,no
85,4,21.250000,12,3,6,0.000000,3,166,75,247,143,1263,55.666667,289,12,0.666667,1.000000,0,0.000000,no
46,1,46.000000,2,2,9,0.000000,2,169,45,292,82,1263,50.111111,347,12,0.888889,1.000000,0,0.000000,no
46,1,46.000000,2,2,9,0.000000,2,169,45,292,82,1263,50.111111,347,12,0.888889,1.000000,0,0.000000,no
